"","Id","LotArea","Street","LotShape","LandContour","Utilities","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","RoofStyle","Foundation","TotalBsmtSF","Heating","CentralAir","Electrical","GrLivArea","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageArea","MoSold","YrSold","SalePrice"
"1244",1244,13891,"Pave","Reg","Lvl","AllPub","NridgHt","1Fam","1Story",10,5,2006,"Gable","PConc",2076,"GasA","Y","SBrkr",2076,2,1,2,1,"Ex",7,1,"Attchd",850,9,2006,"1"
"1245",1245,11435,"Pave","IR1","HLS","AllPub","Crawfor","1Fam","2Story",8,7,1929,"Gable","PConc",792,"GasA","Y","SBrkr",1517,1,0,3,1,"Gd",7,2,"Detchd",400,6,2006,"1"
"1246",1246,12090,"Pave","Reg","Lvl","AllPub","NWAmes","1Fam","SLvl",6,7,1984,"Hip","CBlock",585,"GasA","Y","SBrkr",1868,3,1,3,1,"TA",7,1,"BuiltIn",477,1,2007,"0"
"1247",1247,8125,"Pave","Reg","Lvl","AllPub","Somerst","1Fam","2Story",7,5,2005,"Gable","PConc",756,"GasA","Y","SBrkr",1553,2,1,3,1,"Gd",6,0,"Attchd",615,3,2006,"1"
"1248",1248,12328,"Pave","IR1","Lvl","AllPub","Mitchel","1Fam","SLvl",6,5,1976,"Gable","CBlock",1012,"GasA","Y","SBrkr",1034,1,0,3,1,"TA",6,0,"Attchd",888,5,2010,"0"
"1249",1249,9600,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","2.5Unf",6,5,1917,"Gable","BrkTil",735,"OthW","N","SBrkr",2058,1,1,3,1,"TA",8,1,"Detchd",396,4,2008,"0"
"1250",1250,7200,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,7,1950,"Gable","CBlock",876,"GasA","Y","SBrkr",988,1,0,3,1,"TA",6,0,"Attchd",276,5,2007,"0"
"1251",1251,11160,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",7,5,1968,"Hip","CBlock",2110,"GasA","Y","SBrkr",2110,2,1,3,1,"Ex",8,2,"Attchd",522,4,2010,"1"
"1252",1252,3136,"Pave","IR1","Lvl","AllPub","NridgHt","TwnhsE","1Story",7,5,2003,"Gable","PConc",1405,"GasA","Y","SBrkr",1405,2,0,2,1,"Gd",6,1,"Attchd",478,3,2006,"0"
"1253",1253,9858,"Pave","Reg","Lvl","AllPub","Mitchel","1Fam","1Story",5,6,1968,"Gable","CBlock",864,"GasA","Y","SBrkr",874,1,0,3,1,"TA",5,0,"Attchd",288,11,2009,"0"
"1254",1254,17542,"Pave","IR1","Lvl","AllPub","Veenker","1Fam","2Story",7,7,1974,"Gable","CBlock",1192,"GasA","Y","SBrkr",2167,2,1,3,1,"Gd",9,2,"Attchd",518,7,2007,"1"
"1255",1255,6931,"Pave","Reg","Lvl","AllPub","Edwards","1Fam","2Story",7,5,2003,"Gable","PConc",746,"GasA","Y","SBrkr",1656,2,1,3,1,"Gd",7,1,"BuiltIn",397,7,2008,"0"
"1256",1256,6240,"Pave","Reg","Lvl","AllPub","BrkSide","1Fam","1.5Fin",6,6,1931,"Gable","BrkTil",884,"GasA","Y","FuseA",1367,1,0,3,1,"TA",6,1,"Detchd",560,11,2007,"0"
"1257",1257,14303,"Pave","IR1","Lvl","AllPub","NoRidge","1Fam","1Story",8,5,1994,"Hip","PConc",1986,"GasA","Y","SBrkr",1987,2,0,2,1,"Gd",7,1,"Attchd",691,8,2008,"1"
"1258",1258,4060,"Pave","Reg","Lvl","AllPub","Edwards","1Fam","1Story",5,8,1922,"Gable","PConc",864,"GasA","Y","SBrkr",864,1,0,2,1,"TA",4,0,"None",0,7,2009,"0"
"1259",1259,9587,"Pave","IR1","Lvl","AllPub","Gilbert","1Fam","SLvl",7,5,2005,"Gable","PConc",856,"GasA","Y","SBrkr",1166,2,0,2,1,"Gd",5,0,"Attchd",400,7,2008,"1"
"1260",1260,9750,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",6,8,1969,"Gable","CBlock",1054,"GasA","Y","SBrkr",1054,1,1,3,1,"TA",6,0,"Attchd",460,7,2008,"0"
"1261",1261,24682,"Pave","IR3","Lvl","AllPub","Gilbert","1Fam","2Story",6,5,1999,"Gable","PConc",841,"GasA","Y","SBrkr",1675,2,1,3,1,"TA",7,1,"BuiltIn",502,6,2009,"1"
"1262",1262,9600,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,6,1956,"Hip","CBlock",1050,"GasA","Y","SBrkr",1050,1,0,2,1,"TA",5,0,"Attchd",338,6,2009,"0"
"1263",1263,11250,"Pave","Reg","Lvl","AllPub","ClearCr","1Fam","1.5Fin",4,5,1957,"Gable","CBlock",1104,"GasA","Y","FuseA",1788,1,0,5,1,"TA",8,2,"Attchd",304,11,2009,"0"
"1264",1264,13515,"Pave","Reg","Lvl","AllPub","BrkSide","1Fam","2Story",6,6,1919,"Gambrel","PConc",764,"GasA","Y","FuseA",1824,1,0,3,1,"TA",8,1,"Detchd",520,7,2007,"0"
"1265",1265,4060,"Pave","Reg","Lvl","AllPub","NAmes","TwnhsE","1Story",6,5,1998,"Gable","PConc",1405,"GasA","Y","SBrkr",1337,2,0,2,1,"Gd",5,0,"Attchd",511,8,2008,"1"
"1266",1266,3735,"Pave","Reg","Lvl","AllPub","Somerst","TwnhsE","2Story",7,5,1999,"Hip","PConc",691,"GasA","Y","SBrkr",1452,2,1,3,1,"Gd",6,0,"Detchd",506,3,2006,"1"
"1267",1267,10120,"Pave","IR1","Bnk","AllPub","OldTown","2fmCon","2.5Unf",7,4,1910,"Hip","CBlock",925,"GasA","N","FuseF",1889,1,1,4,2,"TA",9,1,"Detchd",308,1,2007,"0"
"1268",1268,13214,"Pave","IR1","HLS","AllPub","Timber","1Fam","1Story",9,5,2008,"Hip","PConc",2002,"GasA","Y","SBrkr",2018,2,0,3,1,"Ex",10,1,"Attchd",746,5,2010,"1"
"1269",1269,14100,"Pave","IR1","Lvl","AllPub","Crawfor","1Fam","1.5Fin",8,9,1935,"Gable","CBlock",728,"GasA","Y","SBrkr",3447,3,1,4,1,"Gd",11,2,"BuiltIn",1014,5,2008,"1"
"1270",1270,11344,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1.5Fin",5,5,1958,"Gable","CBlock",874,"GasW","Y","FuseA",1524,1,1,3,1,"TA",7,0,"Attchd",315,7,2007,"0"
"1271",1271,23595,"Pave","Reg","Low","AllPub","ClearCr","1Fam","1Story",7,6,1979,"Shed","PConc",1332,"GasA","Y","SBrkr",1524,0,1,0,1,"Gd",4,1,"Attchd",586,4,2010,"1"
"1272",1272,9156,"Pave","IR1","Lvl","AllPub","NWAmes","1Fam","1Story",6,7,1968,"Hip","CBlock",1489,"GasA","Y","SBrkr",1489,2,0,3,1,"Gd",7,1,"Attchd",462,8,2009,"1"
"1273",1273,13526,"Pave","IR1","Lvl","AllPub","Sawyer","1Fam","1Story",5,6,1965,"Hip","CBlock",935,"GasA","Y","SBrkr",935,1,0,3,1,"TA",5,0,"Attchd",288,11,2006,"0"
"1274",1274,11512,"Pave","IR1","Lvl","AllPub","Edwards","1Fam","SLvl",6,7,1959,"Gable","CBlock",1019,"GasA","Y","SBrkr",1357,1,0,2,1,"Ex",5,1,"Basment",312,5,2008,"0"
"1275",1275,5362,"Pave","Reg","Lvl","AllPub","Crawfor","1Fam","1.5Fin",5,6,1910,"Gable","PConc",661,"GasA","Y","SBrkr",1250,2,0,3,1,"TA",8,1,"Detchd",552,11,2007,"0"
"1276",1276,11345,"Pave","Reg","Lvl","AllPub","NAmes","Duplex","2Story",5,5,1948,"Gable","CBlock",928,"GasA","Y","FuseA",1920,2,0,4,2,"TA",10,0,"Detchd",400,7,2007,"0"
"1277",1277,12936,"Pave","IR1","Lvl","AllPub","NWAmes","1Fam","2Story",6,6,1972,"Gable","CBlock",723,"GasA","Y","SBrkr",1395,1,1,3,1,"TA",6,1,"Attchd",497,12,2009,"0"
"1278",1278,17871,"Pave","IR1","Lvl","AllPub","NWAmes","1Fam","SLvl",6,5,1967,"Gable","CBlock",1680,"GasA","Y","SBrkr",1724,1,1,3,1,"TA",7,1,"Attchd",480,6,2009,"1"
"1279",1279,9473,"Pave","Reg","Lvl","AllPub","CollgCr","1Fam","2Story",8,5,2002,"Gable","PConc",1128,"GasA","Y","SBrkr",2031,2,1,3,1,"Gd",7,1,"Attchd",577,3,2008,"1"
"1280",1280,7500,"Pave","Reg","Lvl","AllPub","IDOTRR","1Fam","1.5Fin",4,4,1920,"Gable","CBlock",698,"GasA","Y","FuseA",1128,1,0,2,1,"TA",6,0,"Detchd",528,4,2010,"0"
"1281",1281,9808,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","1Story",7,5,2002,"Gable","PConc",1573,"GasA","Y","SBrkr",1573,2,0,3,1,"Gd",6,0,"Attchd",544,3,2009,"1"
"1282",1282,8049,"Pave","IR1","Lvl","AllPub","Timber","1Fam","1Story",7,5,1990,"Hip","CBlock",1309,"GasA","Y","SBrkr",1339,2,0,2,1,"TA",6,1,"Attchd",484,7,2006,"0"
"1283",1283,8800,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","1Story",5,7,1977,"Gable","CBlock",1040,"GasA","Y","SBrkr",1040,2,0,3,1,"Gd",5,0,"Detchd",484,9,2009,"0"
"1284",1284,9400,"Pave","Reg","Low","AllPub","Mitchel","Duplex","2Story",6,5,1971,"Mansard","CBlock",912,"GasA","Y","SBrkr",1824,2,2,4,2,"TA",8,0,"None",0,4,2010,"0"
"1285",1285,9638,"Pave","Reg","Lvl","AllPub","SWISU","1Fam","1.5Fin",6,7,1919,"Gable","PConc",804,"GasA","Y","SBrkr",2447,2,0,4,1,"Gd",10,1,"Detchd",336,3,2010,"0"
"1286",1286,6000,"Pave","Reg","Lvl","AllPub","BrkSide","1Fam","1.5Fin",6,6,1939,"Gable","CBlock",780,"GasA","Y","FuseF",1412,1,0,4,1,"TA",6,1,"Detchd",280,5,2009,"0"
"1287",1287,9790,"Pave","Reg","Lvl","AllPub","NWAmes","1Fam","1Story",6,5,1963,"Hip","CBlock",1328,"GasA","Y","SBrkr",1328,1,1,3,1,"TA",6,2,"Attchd",528,6,2010,"0"
"1288",1288,36500,"Pave","IR1","Low","AllPub","ClearCr","1Fam","1Story",5,5,1964,"Gable","CBlock",1624,"GasA","Y","SBrkr",1582,2,0,4,1,"TA",7,0,"Attchd",390,6,2006,"1"
"1289",1289,5664,"Pave","IR1","Lvl","AllPub","StoneBr","TwnhsE","1Story",8,5,2000,"Gable","PConc",1501,"GasA","Y","SBrkr",1659,2,0,2,1,"Ex",5,1,"Attchd",499,10,2009,"1"
"1290",1290,11065,"Pave","IR1","Lvl","AllPub","NridgHt","1Fam","2Story",8,5,2006,"Gable","PConc",1085,"GasA","Y","SBrkr",1970,2,1,3,1,"Ex",8,1,"BuiltIn",753,10,2006,"1"
"1291",1291,14112,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","SLvl",5,7,1964,"Hip","PConc",1152,"GasA","Y","SBrkr",1152,1,0,3,1,"TA",6,1,"Attchd",484,4,2010,"0"
"1292",1292,1680,"Pave","Reg","Lvl","AllPub","BrDale","Twnhs","2Story",5,7,1972,"Gable","CBlock",630,"GasA","Y","SBrkr",1302,2,1,3,1,"TA",6,0,"Detchd",264,2,2009,"0"
"1293",1293,6600,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","2Story",5,4,1892,"Gable","Stone",994,"GasA","N","SBrkr",2372,2,0,4,2,"TA",11,0,"Attchd",432,12,2009,"0"
"1294",1294,10140,"Pave","Reg","Lvl","AllPub","NWAmes","1Fam","2Story",7,5,1976,"Gable","PConc",832,"GasA","Y","SBrkr",1664,2,1,4,1,"TA",8,1,"Attchd",528,3,2006,"0"
"1295",1295,8172,"Pave","Reg","Lvl","AllPub","Edwards","1Fam","1Story",5,7,1955,"Hip","CBlock",864,"GasA","Y","SBrkr",864,1,0,2,1,"TA",5,0,"Detchd",572,4,2006,"0"
"1296",1296,8400,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,5,1968,"Hip","CBlock",1052,"GasA","Y","SBrkr",1052,1,1,3,1,"TA",5,0,"Attchd",288,11,2006,"0"
"1297",1297,8700,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,6,1963,"Hip","CBlock",1120,"GasA","Y","SBrkr",1128,2,0,3,1,"TA",6,0,"Attchd",525,12,2008,"0"
"1298",1298,3675,"Pave","Reg","Lvl","AllPub","Edwards","TwnhsE","SFoyer",6,5,2005,"Gable","PConc",547,"GasA","Y","SBrkr",1072,2,0,2,1,"TA",5,0,"Basment",525,6,2006,"0"
"1299",1299,63887,"Pave","IR3","Bnk","AllPub","Edwards","1Fam","2Story",10,5,2008,"Hip","PConc",6110,"GasA","Y","SBrkr",5642,2,1,3,1,"Ex",12,3,"Attchd",1418,1,2008,"0"
"1300",1300,7500,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,7,1959,"Hip","CBlock",1246,"GasA","Y","SBrkr",1246,1,1,3,1,"Gd",6,0,"Attchd",305,5,2010,"0"
"1301",1301,10762,"Pave","IR1","Lvl","AllPub","Gilbert","1Fam","2Story",7,5,1999,"Gable","PConc",978,"GasA","Y","SBrkr",1983,2,1,3,1,"Gd",9,1,"Attchd",490,5,2009,"1"
"1302",1302,7500,"Pave","IR1","Bnk","AllPub","Crawfor","1Fam","2Story",6,7,1942,"Gable","CBlock",771,"GasA","Y","SBrkr",1494,1,0,3,1,"Gd",7,2,"Attchd",213,11,2009,"0"
"1303",1303,10120,"Pave","Reg","Lvl","AllPub","NoRidge","1Fam","2Story",8,5,1994,"Hip","PConc",1165,"GasA","Y","SBrkr",2526,2,1,4,1,"Gd",8,1,"Attchd",844,12,2006,"1"
"1304",1304,8688,"Pave","Reg","Lvl","AllPub","Somerst","1Fam","1Story",7,5,2005,"Gable","PConc",1616,"GasA","Y","SBrkr",1616,2,0,3,1,"Gd",7,0,"Attchd",834,4,2006,"1"
"1305",1305,3363,"Pave","Reg","Lvl","AllPub","Edwards","TwnhsE","2Story",7,5,2004,"Gable","PConc",976,"GasA","Y","SBrkr",1708,2,0,3,1,"Gd",7,0,"Detchd",380,4,2006,"0"
"1306",1306,13173,"Pave","IR1","Lvl","AllPub","NridgHt","1Fam","1Story",9,5,2006,"Hip","PConc",1652,"GasA","Y","SBrkr",1652,2,0,2,1,"Ex",6,2,"Attchd",840,11,2009,"1"
"1307",1307,6955,"Pave","IR1","Lvl","AllPub","NridgHt","TwnhsE","1Story",7,5,2005,"Gable","PConc",1368,"GasA","Y","SBrkr",1368,2,0,2,1,"Gd",6,1,"Attchd",474,9,2006,"1"
"1308",1308,8072,"Pave","Reg","Lvl","AllPub","CollgCr","1Fam","1Story",5,5,1994,"Gable","PConc",990,"GasA","Y","SBrkr",990,1,0,3,1,"TA",5,0,"Detchd",480,5,2009,"0"
"1309",1309,12000,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","1Story",5,7,1948,"Gable","CBlock",924,"GasA","Y","SBrkr",1122,1,0,2,1,"Gd",6,0,"Attchd",528,5,2008,"0"
"1310",1310,7153,"Pave","Reg","Lvl","AllPub","SawyerW","1Fam","1Story",6,5,1991,"Gable","CBlock",1278,"GasA","Y","SBrkr",1294,2,0,3,1,"Gd",6,0,"Attchd",496,6,2008,"0"
"1311",1311,17500,"Pave","Reg","Lvl","AllPub","Crawfor","1Fam","1Story",7,8,1959,"Gable","PConc",1902,"GasA","Y","SBrkr",1902,2,0,3,1,"Ex",7,2,"Attchd",567,5,2010,"1"
"1312",1312,8814,"Pave","Reg","Lvl","AllPub","CollgCr","1Fam","1Story",7,5,2005,"Gable","PConc",1274,"GasA","Y","SBrkr",1274,2,0,3,1,"Gd",6,0,"Attchd",508,1,2007,"1"
"1313",1313,9572,"Pave","IR1","Lvl","AllPub","NoRidge","1Fam","2Story",8,5,1990,"Gable","PConc",1453,"GasA","Y","SBrkr",2810,2,1,4,1,"Gd",9,1,"Attchd",750,6,2007,"1"
"1314",1314,14774,"Pave","IR1","Lvl","AllPub","NoRidge","1Fam","2Story",9,5,1999,"Gable","PConc",1393,"GasA","Y","SBrkr",2599,2,1,4,1,"Gd",10,1,"BuiltIn",779,5,2010,"1"
"1315",1315,8190,"Pave","Reg","Lvl","AllPub","Edwards","1Fam","1Story",4,6,1954,"Hip","CBlock",948,"GasA","Y","SBrkr",948,1,0,3,1,"TA",5,1,"Detchd",280,10,2007,"0"
"1316",1316,11075,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","2Story",6,5,1969,"Gable","CBlock",952,"GasA","Y","SBrkr",2112,2,1,4,1,"TA",9,2,"Attchd",576,6,2008,"1"
"1317",1317,10226,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","1Story",8,5,2008,"Gable","PConc",1622,"GasA","Y","SBrkr",1630,2,0,3,1,"Ex",8,1,"Attchd",860,1,2009,"1"
"1318",1318,4230,"Pave","Reg","Lvl","AllPub","Somerst","TwnhsE","1Story",7,5,2006,"Gable","PConc",1352,"GasA","Y","SBrkr",1352,2,0,2,1,"Gd",5,1,"Attchd",466,4,2007,"1"
"1319",1319,14781,"Pave","IR2","Lvl","AllPub","CollgCr","1Fam","1Story",8,5,2001,"Hip","PConc",1753,"GasA","Y","SBrkr",1787,2,0,3,1,"Gd",7,1,"Attchd",748,8,2006,"1"
"1320",1320,10215,"Pave","Reg","Bnk","AllPub","Edwards","1Fam","1Story",4,5,1954,"Hip","PConc",864,"GasA","Y","SBrkr",948,1,0,3,1,"TA",5,0,"Attchd",248,2,2007,"0"
"1321",1321,8400,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",6,3,1957,"Hip","CBlock",1478,"GasA","Y","SBrkr",1478,1,1,3,1,"TA",6,2,"Attchd",442,6,2009,"0"
"1322",1322,6627,"Pave","IR1","Lvl","AllPub","BrkSide","1Fam","1Story",3,6,1949,"Hip","CBlock",0,"Floor","N","SBrkr",720,1,0,2,1,"TA",4,0,"Detchd",287,7,2008,"0"
"1323",1323,10186,"Pave","IR1","Lvl","AllPub","NoRidge","1Fam","2Story",7,5,1992,"Gable","PConc",750,"GasA","Y","SBrkr",1923,2,1,3,1,"Gd",8,1,"Attchd",564,6,2010,"1"
"1324",1324,5330,"Pave","Reg","HLS","AllPub","BrkSide","1Fam","1Story",4,7,1940,"Hip","CBlock",420,"GasA","Y","SBrkr",708,1,0,2,1,"Fa",5,0,"None",0,12,2009,"0"
"1325",1325,9986,"Pave","Reg","Lvl","AllPub","Somerst","1Fam","1Story",8,5,2006,"Gable","PConc",1795,"GasA","Y","SBrkr",1795,2,0,2,1,"Gd",7,1,"Attchd",895,2,2007,"0"
"1326",1326,3636,"Pave","Reg","Lvl","AllPub","IDOTRR","1Fam","1Story",4,4,1922,"Gable","BrkTil",796,"GasA","N","SBrkr",796,1,0,2,1,"TA",5,0,"None",0,1,2008,"0"
"1327",1327,4270,"Pave","Reg","Bnk","AllPub","Edwards","1Fam","1Story",3,6,1931,"Gable","BrkTil",544,"GasA","Y","SBrkr",774,1,0,3,1,"Gd",6,0,"None",0,5,2007,"0"
"1328",1328,6600,"Pave","Reg","Lvl","AllPub","Mitchel","1Fam","1Story",5,9,1982,"Gable","CBlock",816,"GasA","Y","SBrkr",816,1,0,3,1,"Gd",5,1,"Attchd",264,10,2008,"0"
"1329",1329,10440,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","1.5Fin",6,7,1920,"Gable","BrkTil",1510,"GasW","Y","SBrkr",2792,2,0,5,1,"TA",8,2,"Detchd",520,6,2008,"1"
"1330",1330,9084,"Pave","IR1","Lvl","AllPub","Gilbert","1Fam","2Story",7,5,1998,"Hip","PConc",935,"GasA","Y","SBrkr",1632,2,1,3,1,"TA",8,1,"Attchd",462,6,2006,"0"
"1331",1331,10000,"Pave","Reg","Lvl","AllPub","Somerst","1Fam","1Story",8,5,2006,"Hip","PConc",1588,"GasA","Y","SBrkr",1588,2,0,3,1,"Gd",7,1,"Attchd",825,12,2007,"1"
"1332",1332,10780,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","SLvl",5,5,1976,"Gable","CBlock",911,"GasA","Y","SBrkr",954,1,0,3,1,"TA",6,0,"Detchd",576,7,2006,"0"
"1333",1333,8877,"Pave","Reg","Lvl","AllPub","Edwards","1Fam","1Story",4,6,1938,"Gable","CBlock",816,"GasA","Y","SBrkr",816,1,0,2,1,"TA",3,1,"Detchd",288,5,2009,"0"
"1334",1334,7200,"Pave","Reg","Lvl","AllPub","IDOTRR","1Fam","1.5Fin",5,6,1938,"Gable","CBlock",803,"GasA","Y","SBrkr",1360,1,1,2,1,"Gd",6,0,"Detchd",297,7,2006,"0"
"1335",1335,2368,"Pave","Reg","Lvl","AllPub","BrDale","TwnhsE","2Story",5,6,1970,"Gable","CBlock",765,"GasA","Y","SBrkr",1365,1,1,3,1,"TA",7,0,"Attchd",440,5,2009,"0"
"1336",1336,9650,"Pave","Reg","Lvl","AllPub","NWAmes","1Fam","1Story",6,5,1977,"Gable","CBlock",1350,"GasA","Y","SBrkr",1334,2,0,2,1,"TA",6,1,"Attchd",630,4,2009,"0"
"1337",1337,9246,"Pave","IR1","Lvl","AllPub","NWAmes","Duplex","1Story",5,5,1973,"Gable","CBlock",1656,"GasA","Y","SBrkr",1656,2,0,4,2,"TA",8,0,"Detchd",506,11,2008,"0"
"1338",1338,4118,"Pave","IR1","Bnk","AllPub","OldTown","1Fam","1Story",4,4,1941,"Gable","CBlock",693,"Grav","N","FuseA",693,1,0,2,1,"Fa",4,0,"None",0,3,2006,"0"
"1339",1339,13450,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","2Story",7,5,2002,"Gable","PConc",916,"GasA","Y","SBrkr",1861,2,1,3,1,"Gd",8,0,"BuiltIn",492,6,2006,"1"
"1340",1340,9560,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","1Story",5,7,1972,"Hip","CBlock",864,"GasA","Y","SBrkr",864,1,0,3,1,"TA",5,0,"Attchd",288,6,2006,"0"
"1341",1341,8294,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",4,5,1971,"Gable","CBlock",858,"GasA","Y","SBrkr",872,1,0,3,1,"TA",5,0,"Detchd",480,6,2007,"0"
"1342",1342,13695,"Pave","Reg","Lvl","AllPub","SawyerW","1Fam","1Story",6,5,2003,"Gable","PConc",1114,"GasA","Y","SBrkr",1114,1,0,3,1,"Gd",6,0,"Detchd",576,7,2008,"0"
"1343",1343,9375,"Pave","Reg","Lvl","AllPub","CollgCr","1Fam","2Story",8,5,2002,"Gable","PConc",1284,"GasA","Y","SBrkr",2169,2,1,3,1,"Gd",7,1,"Attchd",647,8,2007,"1"
"1344",1344,7558,"Pave","Reg","Bnk","AllPub","Crawfor","1Fam","1.5Fin",6,6,1928,"Gable","BrkTil",896,"GasA","Y","SBrkr",1913,1,1,3,1,"TA",9,1,"Detchd",342,3,2009,"0"
"1345",1345,11103,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","2Story",7,5,2006,"Gable","PConc",728,"GasA","Y","SBrkr",1456,2,1,3,1,"Gd",8,1,"Attchd",440,7,2007,"0"
"1346",1346,6000,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","1Story",4,4,1920,"Hip","PConc",960,"GasA","Y","FuseA",960,1,0,2,1,"Fa",5,0,"Detchd",308,7,2007,"0"
"1347",1347,20781,"Pave","IR2","Lvl","AllPub","NWAmes","1Fam","1Story",7,7,1968,"Hip","CBlock",1568,"GasA","Y","SBrkr",2156,2,0,3,1,"TA",9,1,"Attchd",508,6,2006,"1"
"1348",1348,15306,"Pave","IR1","HLS","AllPub","Timber","1Fam","1Story",8,5,2006,"Gable","PConc",1732,"GasA","Y","SBrkr",1776,2,0,3,1,"Gd",7,1,"Attchd",712,5,2007,"1"
"1349",1349,16196,"Pave","IR3","Low","AllPub","SawyerW","1Fam","1Story",7,5,1998,"Gable","PConc",1482,"GasA","Y","SBrkr",1494,2,0,3,1,"Gd",5,1,"Attchd",514,8,2007,"1"
"1350",1350,5250,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","2Story",8,5,1872,"Gable","BrkTil",684,"OthW","N","SBrkr",2358,2,0,4,1,"TA",8,0,"None",0,12,2008,"0"
"1351",1351,11643,"Pave","Reg","Lvl","AllPub","NAmes","Duplex","2Story",5,5,1969,"Gable","CBlock",1248,"GasA","Y","SBrkr",2634,2,2,6,2,"TA",12,0,"Detchd",968,8,2009,"1"
"1352",1352,9247,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","2Story",6,6,1962,"Gable","CBlock",858,"GasA","Y","SBrkr",1716,1,1,4,1,"TA",8,1,"Attchd",490,3,2008,"0"
"1353",1353,6000,"Pave","Reg","Lvl","AllPub","BrkSide","1Fam","1.5Fin",6,9,1937,"Gable","BrkTil",698,"GasA","Y","SBrkr",1176,1,0,2,1,"TA",4,0,"Detchd",624,7,2009,"0"
"1354",1354,14720,"Pave","IR1","Lvl","AllPub","NoRidge","1Fam","1.5Fin",8,5,1995,"Hip","PConc",2033,"GasA","Y","SBrkr",3238,2,1,4,1,"Gd",9,1,"Attchd",666,3,2010,"1"
"1355",1355,10316,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","2Story",7,5,2000,"Gable","PConc",992,"GasA","Y","SBrkr",1865,2,1,3,1,"Gd",7,1,"Attchd",839,6,2008,"1"
"1356",1356,10192,"Pave","IR1","Lvl","AllPub","NWAmes","1Fam","SLvl",7,6,1968,"Gable","CBlock",570,"GasA","Y","SBrkr",1920,3,0,4,1,"Gd",8,1,"Attchd",487,9,2006,"0"
"1357",1357,9477,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,5,1966,"Gable","CBlock",864,"GasA","Y","SBrkr",892,1,0,3,1,"TA",5,0,"Attchd",264,10,2008,"0"
"1358",1358,12537,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1Story",5,6,1971,"Gable","CBlock",1078,"GasA","Y","SBrkr",1078,1,1,3,1,"TA",6,1,"Attchd",500,4,2010,"0"
"1359",1359,2117,"Pave","Reg","Lvl","AllPub","Somerst","Twnhs","2Story",6,5,2000,"Gable","PConc",756,"GasA","Y","SBrkr",1573,2,1,3,1,"Gd",5,0,"Detchd",440,6,2010,"0"
"1360",1360,16737,"Pave","Reg","Lvl","AllPub","NridgHt","1Fam","1Story",9,5,2004,"Hip","PConc",1980,"GasA","Y","SBrkr",1980,2,0,3,1,"Ex",8,1,"Attchd",770,9,2006,"1"
"1361",1361,9842,"Pave","Reg","Lvl","AllPub","SWISU","1Fam","2Story",5,6,1921,"Gable","BrkTil",612,"GasA","Y","SBrkr",2601,3,1,4,1,"TA",8,0,"BuiltIn",621,5,2008,"1"
"1362",1362,16158,"Pave","IR1","Low","AllPub","StoneBr","1Fam","1Story",7,5,2005,"Hip","PConc",1530,"GasA","Y","SBrkr",1530,2,0,3,1,"Gd",7,1,"Attchd",430,6,2009,"1"
"1363",1363,12513,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1.5Fin",4,4,1920,"Gable","BrkTil",715,"GasA","Y","SBrkr",1738,2,0,4,1,"TA",7,1,"Attchd",368,6,2009,"0"
"1364",1364,8499,"Pave","IR1","Lvl","AllPub","Gilbert","1Fam","2Story",6,5,2006,"Gable","PConc",616,"GasA","Y","SBrkr",1412,2,1,3,1,"Gd",6,1,"BuiltIn",432,3,2007,"0"
